DateTime,V,DIR,SLP,TP,RH
2018-11-22-07:00:00,3.37,149,1021.4,282.25,20
2018-11-22-08:00:00,3.4,163,1021.2,281.65,20
2018-11-22-09:00:00,4.17,157,1021.4,280.35,22
2018-11-22-10:00:00,2.6,172,1021.7,279.05,25
2018-11-22-11:00:00,2.71,150,1022,279.25,26
2018-11-22-12:00:00,2.55,154,1022.1,278.55,29
2018-11-22-13:00:00,2.45,168,1022.2,277.25,33
2018-11-22-14:00:00,1.64,14,1022.1,276.35,35
2018-11-22-15:00:00,1.43,91,1022.1,276.15,37
2018-11-22-16:00:00,1.93,99,1022,275.85,35
2018-11-22-17:00:00,1.79,64,1021.3,274.75,40
2018-11-22-18:00:00,2.11,108,1021.3,274.65,49
2018-11-22-19:00:00,2.49,72,1021,275.05,42
2018-11-22-20:00:00,1.72,77,1020.4,274.75,42
2018-11-22-21:00:00,1.44,10,1019.9,273.95,46
2018-11-22-22:00:00,1.92,344,1019.5,271.85,54
2018-11-22-23:00:00,2.05,352,1019.3,271.65,59
2018-11-23-00:00:00,2.32,348,1019.5,272.45,59
2018-11-23-01:00:00,2.4,337,1019.3,273.95,53
2018-11-23-02:00:00,2.39,350,1019,275.25,47
2018-11-23-03:00:00,2,344,1018,276.85,42
2018-11-23-04:00:00,3.2,6,1016.6,277.65,41
2018-11-23-05:00:00,3.77,352,1015.6,278.05,41
2018-11-23-06:00:00,2.92,344,1015.1,278.45,42
2018-11-23-07:00:00,2.42,1,1015.2,279.45,46
2018-11-23-08:00:00,2.43,326,1015.9,279.45,46
2018-11-23-09:00:00,1.72,320,1016.6,278.05,50
2018-11-23-10:00:00,2.01,320,1017.6,277.15,53
2018-11-23-11:00:00,1.84,320,1018.3,275.65,61
2018-11-23-12:00:00,2.63,5,1018.9,275.55,60
2018-11-23-13:00:00,2.36,357,1019.3,275.55,61
2018-11-23-14:00:00,1.96,353,1019.9,274.75,63
2018-11-23-15:00:00,2.08,320,1020,275.25,64
2018-11-23-16:00:00,1.15,332,1020.3,272.85,76
2018-11-23-17:00:00,0.82,311,1020.5,271.05,86
2018-11-23-18:00:00,1.81,3,1020,272.45,84
2018-11-23-19:00:00,2.22,325,1020.5,272.15,84
2018-11-23-20:00:00,1.66,356,1020.5,271.65,79
2018-11-23-21:00:00,1.36,313,1020.9,271.05,79
2018-11-23-22:00:00,0.68,340,1020.8,269.25,82
2018-11-23-23:00:00,1.11,316,1020.9,269.55,89
2018-11-24-00:00:00,3.66,351,1021.7,274.25,69
2018-11-24-01:00:00,2.08,360,1022,277.35,52
2018-11-24-02:00:00,1.07,252,1022.2,278.95,42
2018-11-24-03:00:00,1.62,258,1021.7,281.65,27
2018-11-24-04:00:00,2.24,209,1020.6,282.75,29
2018-11-24-05:00:00,2.63,236,1019.5,284.45,30
2018-11-24-06:00:00,2.38,215,1018.5,284.85,26
2018-11-24-07:00:00,2.71,186,1018,284.05,33
2018-11-24-08:00:00,2.6,178,1017.9,284.15,32
2018-11-24-09:00:00,2.38,202,1018.1,282.45,33
2018-11-24-10:00:00,1.52,202,1018.5,280.35,41
2018-11-24-11:00:00,1.28,243,1018.7,277.05,55
2018-11-24-12:00:00,0.41,170,1018.8,275.95,64
2018-11-24-13:00:00,1.28,37,1018.8,276.15,63
2018-11-24-14:00:00,1.71,71,1018.8,279.25,54
2018-11-24-15:00:00,1.37,86,1018.4,277.85,58
2018-11-24-16:00:00,2.11,42,1018.3,276.95,59
2018-11-24-17:00:00,1.88,40,1018.2,276.15,58
2018-11-24-18:00:00,1.43,343,1018.3,271.95,71
2018-11-24-19:00:00,1.41,319,1018.3,271.95,76
2018-11-24-20:00:00,1.61,339,1018,272.35,74
2018-11-24-21:00:00,1.73,344,1018,271.05,75
2018-11-24-22:00:00,1.7,348,1018.1,270.95,78
2018-11-24-23:00:00,2.54,345,1018.3,271.85,73
2018-11-25-00:00:00,3.21,1,1018.9,273.35,72
2018-11-25-01:00:00,2.48,15,1019,275.95,56
2018-11-25-02:00:00,1.59,66,1019.1,278.95,46
2018-11-25-03:00:00,1.95,33,1018.5,281.95,35
2018-11-25-04:00:00,1.58,51,1017.7,284.75,26
2018-11-25-05:00:00,1.2,309,1017.1,286.55,23
2018-11-25-06:00:00,1.57,189,1016.6,287.65,22
2018-11-25-07:00:00,2.2,164,1016.2,287.05,23
2018-11-25-08:00:00,2.19,149,1016.4,286.35,24
2018-11-25-09:00:00,2.06,185,1016.2,283.45,29
2018-11-25-10:00:00,1.83,180,1016.5,281.35,34
2018-11-25-11:00:00,1.77,159,1017,280.15,38
2018-11-25-12:00:00,1.77,124,1017.6,282.75,32
2018-11-25-13:00:00,1.53,77,1017.7,280.45,43
2018-11-25-14:00:00,2.57,100,1017.4,279.55,52
2018-11-25-15:00:00,2.08,99,1017.1,280.25,51
2018-11-25-16:00:00,2.06,102,1017.2,278.85,56
2018-11-25-17:00:00,2.72,109,1016.8,277.85,60
2018-11-25-18:00:00,1.06,69,1016.7,276.75,65
2018-11-25-19:00:00,1.29,78,1016.4,276.15,69
2018-11-25-20:00:00,1.26,7,1016.1,273.35,82
2018-11-25-21:00:00,1.93,10,1016.2,272.15,90
2018-11-25-22:00:00,0.61,188,1015.4,271.55,93
2018-11-25-23:00:00,1.81,349,1015.8,271.25,94
2018-11-26-00:00:00,1.23,346,1016.2,272.55,93
2018-11-26-01:00:00,0.92,327,1016.4,275.95,84
2018-11-26-02:00:00,1.12,322,1016.5,279.05,69
2018-11-26-03:00:00,1.39,354,1016.1,279.35,71
2018-11-26-04:00:00,1.65,110,1015.5,280.25,70
2018-11-26-05:00:00,1.81,20,1014.7,281.35,65
2018-11-26-06:00:00,1.4,22,1014.2,282.35,56
2018-11-26-07:00:00,2.3,32,1013.8,282.75,54
2018-11-26-08:00:00,1.39,46,1014.2,282.55,52
2018-11-26-09:00:00,1.11,265,1015,279.15,67
2018-11-26-10:00:00,2.36,5,1015.5,279.15,69
2018-11-26-11:00:00,0.53,296,1015.9,278.15,75
2018-11-26-12:00:00,1.45,68,1016,279.35,66
2018-11-26-13:00:00,1.1,335,1017.2,277.25,74
2018-11-26-14:00:00,1.3,226,1018.4,276.75,78
2018-11-26-15:00:00,1.96,334,1018.7,277.45,78
2018-11-26-16:00:00,2.36,24,1019.5,278.45,71
2018-11-26-17:00:00,2.93,17,1020.3,278.65,65
2018-11-26-18:00:00,1.08,34,1020.9,277.45,63
2018-11-26-19:00:00,3.21,305,1021.1,279.95,25
2018-11-26-20:00:00,3.53,306,1021.6,280.05,19
2018-11-26-21:00:00,4.74,315,1022.4,279.65,17
2018-11-26-22:00:00,3.48,277,1023.1,279.15,17
2018-11-26-23:00:00,2.31,293,1023.9,278.25,18
2018-11-27-00:00:00,3.97,290,1024.6,278.65,17
2018-11-27-01:00:00,2.13,299,1025.2,279.25,18
2018-11-27-02:00:00,3.14,342,1025.3,282.15,14
2018-11-27-03:00:00,4.89,351,1025.1,282.35,13
2018-11-27-04:00:00,3.98,344,1023.7,283.05,12
2018-11-27-05:00:00,3.76,319,1022.8,283.15,12
2018-11-27-06:00:00,4.42,306,1022.2,283.75,11
2018-11-27-07:00:00,4.62,338,1021.4,283.85,11
2018-11-27-08:00:00,2.06,312,1021.4,283.15,13
2018-11-27-09:00:00,1.63,309,1021.5,281.05,15
2018-11-27-10:00:00,1.03,264,1021.8,275.55,31
2018-11-27-11:00:00,1.06,258,1021.9,276.25,27
2018-11-27-12:00:00,3.25,146,1022.3,279.65,16
2018-11-27-13:00:00,2.01,167,1022.2,278.15,20
2018-11-27-14:00:00,1.77,63,1022.3,278.15,20
2018-11-27-15:00:00,2.61,53,1022.3,276.85,24
2018-11-27-16:00:00,2.68,37,1022.3,276.15,24
2018-11-27-17:00:00,2.06,24,1022.3,274.25,32
2018-11-27-18:00:00,1.96,55,1021.9,274.25,31
2018-11-27-19:00:00,1.03,357,1021.8,271.85,45
2018-11-27-20:00:00,2.57,11,1021.4,269.75,55
2018-11-27-21:00:00,1.9,18,1021.2,271.65,46
2018-11-27-22:00:00,1.85,357,1021.1,269.55,56
2018-11-27-23:00:00,2.32,1,1021,270.95,50
2018-11-28-00:00:00,2.19,346,1021.3,271.35,50
2018-11-28-01:00:00,1.79,356,1021.8,273.75,42
2018-11-28-02:00:00,2.04,4,1021.9,276.25,33
2018-11-28-03:00:00,1.79,54,1021.4,278.05,30
2018-11-28-04:00:00,1.76,84,1020.4,278.85,31
2018-11-28-05:00:00,1.74,146,1019.3,280.35,28
2018-11-28-06:00:00,1.4,340,1018.8,281.45,25
2018-11-28-07:00:00,1.21,360,1019.1,280.95,26
2018-11-28-08:00:00,0.92,315,1019.3,280.35,27
2018-11-28-09:00:00,1.27,226,1019.8,276.45,37
2018-11-28-10:00:00,1.83,354,1020.7,274.65,44
2018-11-28-11:00:00,1.61,349,1021.4,274.35,47
2018-11-28-12:00:00,2.18,360,1021.9,274.55,44
2018-11-28-13:00:00,2.63,353,1022.6,273.45,49
2018-11-28-14:00:00,2.03,349,1022.9,272.45,50
2018-11-28-15:00:00,1.04,337,1023.5,272.15,53
2018-11-28-16:00:00,1.29,266,1023.9,271.85,53
2018-11-28-17:00:00,0.76,269,1023.8,271.35,55
2018-11-28-18:00:00,1.26,340,1024.5,271.95,54
2018-11-28-19:00:00,1.86,327,1024.9,271.55,53
2018-11-28-20:00:00,1.72,349,1025.3,271.15,53
2018-11-28-21:00:00,2.58,354,1025.5,270.15,56
2018-11-28-22:00:00,1.31,3,1025.7,270.45,56
2018-11-28-23:00:00,3.11,15,1026.4,270.85,58
2018-11-29-00:00:00,1.25,326,1027,270.25,64
2018-11-29-01:00:00,1.89,50,1027.7,274.95,39
2018-11-29-02:00:00,1.12,67,1027.7,276.95,35
2018-11-29-03:00:00,2.6,158,1027.3,278.95,43
2018-11-29-04:00:00,1.92,167,1026.6,280.15,31
2018-11-29-05:00:00,3.75,146,1025.7,280.55,34
2018-11-29-06:00:00,4.04,174,1024.9,280.75,40
2018-11-29-07:00:00,4.38,166,1024.6,280.45,40
2018-11-29-08:00:00,4.18,161,1024.5,279.75,42
2018-11-29-09:00:00,3.68,155,1024.5,278.95,41
2018-11-29-10:00:00,2.63,149,1024.9,278.25,42
2018-11-29-11:00:00,2.92,141,1024.9,278.05,42
2018-11-29-12:00:00,3.1,141,1025.1,277.55,44
2018-11-29-13:00:00,2.61,138,1025.1,277.45,43
2018-11-29-14:00:00,2.31,132,1024.9,277.15,42
2018-11-29-15:00:00,2.5,96,1024.6,275.35,48
2018-11-29-16:00:00,2.41,96,1024.3,274.35,51
2018-11-29-17:00:00,1.64,79,1024,274.55,50
2018-11-29-18:00:00,1.64,31,1023.8,273.25,55
2018-11-29-19:00:00,2.07,353,1023.5,272.25,64
2018-11-29-20:00:00,1.79,360,1023,271.85,63
2018-11-29-21:00:00,0.38,11,1023.1,271.95,65
2018-11-29-22:00:00,1.56,279,1022.9,271.55,68
2018-11-29-23:00:00,1.34,310,1023.1,269.95,78
2018-11-30-00:00:00,1.06,264,1023.4,270.65,75
2018-11-30-01:00:00,0.82,327,1023.3,274.65,64
2018-11-30-02:00:00,0.86,221,1023.3,276.75,53
2018-11-30-03:00:00,0.85,360,1022.7,278.45,46
2018-11-30-04:00:00,1.21,86,1021.9,279.65,42
2018-11-30-05:00:00,1.5,160,1021,281.15,39
2018-11-30-06:00:00,1.2,113,1020.2,281.95,37
2018-11-30-07:00:00,2.03,130,1020.2,281.95,37
2018-11-30-08:00:00,1.82,140,1020.3,281.55,40
2018-11-30-09:00:00,1.5,136,1020.6,280.95,43
2018-11-30-10:00:00,2.24,54,1021.1,279.95,46
2018-11-30-11:00:00,1.98,77,1021.8,279.45,47
2018-11-30-12:00:00,2.17,52,1022.4,279.05,48
2018-11-30-13:00:00,2.4,359,1022.9,275.35,57
2018-11-30-14:00:00,0.6,293,1023.5,274.85,61
2018-11-30-15:00:00,0.77,314,1023.6,273.25,68
2018-11-30-16:00:00,1.36,274,1024,271.75,75
2018-11-30-17:00:00,1.14,348,1024,271.45,78
2018-11-30-18:00:00,2.18,351,1024.3,270.65,73
2018-11-30-19:00:00,2.03,358,1024.2,270.35,78
2018-11-30-20:00:00,2.25,23,1023.7,271.85,76
2018-11-30-21:00:00,1.77,350,1023.3,270.65,76
2018-11-30-22:00:00,2.49,355,1023.3,270.75,80
2018-11-30-23:00:00,0.57,277,1023.8,271.05,77
2018-12-01-00:00:00,0.82,272,1024,269.65,84
2018-12-01-01:00:00,0.88,287,1024.4,273.45,76
2018-12-01-02:00:00,1.98,350,1024.4,276.95,58
2018-12-01-03:00:00,1.76,47,1024,277.65,55
2018-12-01-04:00:00,1.86,139,1023,279.55,56
2018-12-01-05:00:00,2.2,82,1021.9,280.45,56
2018-12-01-06:00:00,1.54,82,1020.9,280.65,56
2018-12-01-07:00:00,2.36,103,1020.4,280.65,57
2018-12-01-08:00:00,2.64,134,1019.8,280.25,59
2018-12-01-09:00:00,2.7,93,1019.3,279.75,62
2018-12-01-10:00:00,2.51,124,1019.6,279.05,66
2018-12-01-11:00:00,1.25,121,1019.7,279.15,67
2018-12-01-12:00:00,2.37,173,1019.8,279.25,68
2018-12-01-13:00:00,2.1,145,1019.1,279.55,68
2018-12-01-14:00:00,1.67,149,1018.8,279.55,67
2018-12-01-15:00:00,2.11,34,1018.3,279.05,69
2018-12-01-16:00:00,1.77,30,1017.6,278.55,70
2018-12-01-17:00:00,0.91,281,1017.1,278.15,72
2018-12-01-18:00:00,2.03,23,1016.4,278.25,79
2018-12-01-19:00:00,1.87,28,1015.3,277.85,84
2018-12-01-20:00:00,1.76,20,1014.8,278.05,91
2018-12-01-21:00:00,1.36,358,1014.1,277.85,91
2018-12-01-22:00:00,1.49,4,1013.8,277.55,94
2018-12-01-23:00:00,2.39,66,1013.7,278.65,88
2018-12-02-00:00:00,2.65,4,1014.1,278.05,93
2018-12-02-01:00:00,1.62,337,1014.1,277.75,96
2018-12-02-02:00:00,1.13,327,1014.4,278.25,97
2018-12-02-03:00:00,0.9,352,1013.9,278.55,96
2018-12-02-04:00:00,1.44,339,1013.2,279.05,93
2018-12-02-05:00:00,1.34,350,1012.5,279.45,91
2018-12-02-06:00:00,1.49,325,1012.3,279.55,90
2018-12-02-07:00:00,1.37,326,1012.7,279.85,88
2018-12-02-08:00:00,1.58,355,1012.8,279.85,89
2018-12-02-09:00:00,0.9,317,1012.8,279.55,90
2018-12-02-10:00:00,1.15,348,1013.3,279.15,91
2018-12-02-11:00:00,1.51,325,1013.4,277.65,92
2018-12-02-12:00:00,1.81,324,1014.1,278.25,95
2018-12-02-13:00:00,1.34,312,1014.8,277.05,98
2018-12-02-14:00:00,1.67,293,1015.5,276.05,100
2018-12-02-15:00:00,1.33,294,1016,275.85,100
2018-12-02-16:00:00,1.2,334,1015.9,275.35,100
2018-12-02-17:00:00,1.5,337,1015.9,276.55,100
2018-12-02-18:00:00,2.35,330,1016.7,276.85,100
2018-12-02-19:00:00,4.8,324,1016.7,279.75,26
2018-12-02-20:00:00,5.39,316,1017,279.95,19
2018-12-02-21:00:00,4.91,314,1017.9,279.25,17
2018-12-02-22:00:00,4.84,327,1018.3,278.75,18
2018-12-02-23:00:00,2.74,336,1019.3,278.25,19
2018-12-03-00:00:00,5.68,23,1019.9,277.95,22
2018-12-03-01:00:00,5.46,11,1021,278.05,21
2018-12-03-02:00:00,5.23,351,1022.1,279.05,15
2018-12-03-03:00:00,5.07,332,1022.2,280.45,13
2018-12-03-04:00:00,4.12,26,1022.3,281.15,14
2018-12-03-05:00:00,3.76,331,1021.8,280.95,13
2018-12-03-06:00:00,3.26,318,1021,280.75,13
2018-12-03-07:00:00,3.48,16,1020.9,280.05,15
2018-12-03-08:00:00,4.88,31,1021.5,278.85,17
2018-12-03-09:00:00,3.06,24,1022.5,278.05,18
2018-12-03-10:00:00,2.26,360,1023.1,275.85,23
2018-12-03-11:00:00,2.17,3,1023.8,276.65,22
2018-12-03-12:00:00,3.9,22,1024.2,276.85,20
2018-12-03-13:00:00,3.8,29,1024.6,276.75,21
2018-12-03-14:00:00,3.95,31,1025.2,276.35,22
2018-12-03-15:00:00,4.66,35,1025.2,275.95,23
2018-12-03-16:00:00,2.27,6,1025.3,273.65,28
2018-12-03-17:00:00,3.94,14,1025.6,274.15,26
2018-12-03-18:00:00,4.43,20,1025.9,274.15,24
2018-12-03-19:00:00,4.08,20,1026.2,273.75,24
2018-12-03-20:00:00,3.16,43,1026.2,272.75,26
2018-12-03-21:00:00,2.24,4,1026.4,270.25,31
2018-12-03-22:00:00,1.59,248,1027.1,270.45,34
2018-12-03-23:00:00,3.15,330,1027.5,270.85,33
2018-12-04-00:00:00,2.97,317,1028.1,273.25,26
2018-12-04-01:00:00,3.6,308,1028.8,274.55,25
2018-12-04-02:00:00,4.58,304,1028.8,275.75,21
2018-12-04-03:00:00,4.5,311,1028.3,276.45,19
2018-12-04-04:00:00,3.52,322,1027.7,276.95,18
2018-12-04-05:00:00,4.6,285,1026.9,276.65,18
2018-12-04-06:00:00,5.39,298,1026.4,276.55,16
2018-12-04-07:00:00,5.03,289,1026.4,276.35,16
2018-12-04-08:00:00,4.88,279,1026.6,275.95,15
2018-12-04-09:00:00,2.89,288,1026.7,275.15,16
2018-12-04-10:00:00,2,297,1027,274.25,18
2018-12-04-11:00:00,1.87,297,1027.3,273.75,19
2018-12-04-12:00:00,2.69,1,1028.1,271.45,25
2018-12-04-13:00:00,0.39,254,1028.5,269.85,29
2018-12-04-14:00:00,1.03,274,1028.5,268.55,35
2018-12-04-15:00:00,2.03,355,1028.5,268.75,35
2018-12-04-16:00:00,2.77,14,1027.9,270.75,31
2018-12-04-17:00:00,2.14,38,1027.7,270.85,32
2018-12-04-18:00:00,1.81,31,1027.9,268.45,44
2018-12-04-19:00:00,1.38,358,1028.2,267.85,49
2018-12-04-20:00:00,2.29,19,1027.5,265.75,57
2018-12-04-21:00:00,2.37,1,1027.3,266.85,60
2018-12-04-22:00:00,2.31,45,1026.7,269.45,52
2018-12-04-23:00:00,1.89,36,1027.1,270.15,43
2018-12-05-00:00:00,1.88,358,1027.4,269.85,51
2018-12-05-01:00:00,2.23,5,1027.4,270.05,53
2018-12-05-02:00:00,1.93,18,1027.4,271.05,46
2018-12-05-03:00:00,1.83,98,1026.7,272.35,38
2018-12-05-04:00:00,2.28,111,1025.5,272.95,39
2018-12-05-05:00:00,2.15,76,1024.1,273.95,37
2018-12-05-06:00:00,2.06,128,1023.1,274.85,37
2018-12-05-07:00:00,1.97,152,1022.7,275.35,35
2018-12-05-08:00:00,3.32,146,1022.4,275.15,36
2018-12-05-09:00:00,1.53,155,1023.3,275.05,38
2018-12-05-10:00:00,2.45,47,1023.2,274.25,40
2018-12-05-11:00:00,0.84,331,1023.5,272.75,51
2018-12-05-12:00:00,2.02,320,1024.2,272.05,44
2018-12-05-13:00:00,1.69,288,1024.6,272.85,43
2018-12-05-14:00:00,1.68,310,1025,271.05,50
2018-12-05-15:00:00,0.71,263,1025.3,270.25,53
2018-12-05-16:00:00,1.62,88,1025.4,271.75,47
2018-12-05-17:00:00,1.79,339,1025.6,269.25,57
2018-12-05-18:00:00,2.58,311,1026.6,271.55,44
2018-12-05-19:00:00,3.63,313,1027.5,272.15,32
2018-12-05-20:00:00,4.9,315,1027.9,271.25,25
2018-12-05-21:00:00,5.73,320,1028.6,270.35,23
2018-12-05-22:00:00,4.79,319,1029,269.45,21
2018-12-05-23:00:00,4.51,325,1030,268.35,22
2018-12-06-00:00:00,4.24,340,1031.6,268.25,19
2018-12-06-01:00:00,6.34,314,1032.8,268.75,18
2018-12-06-02:00:00,6.47,324,1033.5,269.25,16
2018-12-06-03:00:00,6.2,317,1033.3,269.75,15
2018-12-06-04:00:00,7.09,336,1032.7,270.35,13
2018-12-06-05:00:00,5.58,324,1032.2,271.25,13
2018-12-06-06:00:00,4.43,302,1032.1,271.05,15
2018-12-06-07:00:00,5.69,327,1032.3,271.15,12
2018-12-06-08:00:00,5.45,328,1032.7,270.25,13
2018-12-06-09:00:00,4,330,1033.3,268.85,13
2018-12-06-10:00:00,3.4,340,1033.9,268.05,14
2018-12-06-11:00:00,2.58,348,1034.9,266.55,16
2018-12-06-12:00:00,1.86,344,1035.4,265.05,19
2018-12-06-13:00:00,4.61,338,1035.8,266.85,16
2018-12-06-14:00:00,4.76,341,1036.3,266.55,16
2018-12-06-15:00:00,2.46,336,1036.3,265.55,18
2018-12-06-16:00:00,2.48,339,1036.4,265.05,20
2018-12-06-17:00:00,2.95,340,1036.5,264.75,21
2018-12-06-18:00:00,3.13,322,1036.8,265.15,21
2018-12-06-19:00:00,1.76,322,1037.2,264.35,23
2018-12-06-20:00:00,2.32,290,1037.2,264.45,27
2018-12-06-21:00:00,3.83,302,1037.5,264.65,24
2018-12-06-22:00:00,3.63,315,1038,263.65,23
2018-12-06-23:00:00,2.47,295,1038.6,263.05,22
2018-12-07-00:00:00,3.69,293,1039.2,263.25,22
2018-12-07-01:00:00,5.3,289,1039.8,263.85,19
2018-12-07-02:00:00,6.29,289,1040.2,264.15,18
2018-12-07-03:00:00,6.54,291,1039.5,264.85,17
2018-12-07-04:00:00,6.56,288,1038.6,265.35,16
2018-12-07-05:00:00,5.46,294,1037.4,266.25,16
2018-12-07-06:00:00,6.28,304,1036.2,266.65,15
2018-12-07-07:00:00,6.74,295,1035.6,266.85,15
2018-12-07-08:00:00,6.3,296,1035.2,266.95,16
2018-12-07-09:00:00,4.94,288,1035.2,266.55,17
2018-12-07-10:00:00,3.74,289,1035.3,266.55,18
2018-12-07-11:00:00,1.8,305,1035.7,265.95,20
2018-12-07-12:00:00,2.11,311,1036,265.75,21
2018-12-07-13:00:00,2.49,326,1036.2,265.35,19
2018-12-07-14:00:00,2.03,299,1036.6,265.25,21
2018-12-07-15:00:00,5.08,298,1037,265.65,19
2018-12-07-16:00:00,4.97,296,1037.4,265.15,19
2018-12-07-17:00:00,5.86,303,1037.6,264.75,20
2018-12-07-18:00:00,4.53,292,1037.8,264.35,21
2018-12-07-19:00:00,3.42,297,1037.4,263.95,22
2018-12-07-20:00:00,3.53,315,1036.8,263.35,24
2018-12-07-21:00:00,2.19,313,1036.7,263.05,24
2018-12-07-22:00:00,1.57,330,1037,260.55,30
2018-12-07-23:00:00,1.49,304,1037.5,262.45,26
2018-12-08-00:00:00,3.15,335,1038.1,263.85,25
2018-12-08-01:00:00,3.82,329,1038.4,265.65,21
2018-12-08-02:00:00,4.83,320,1038.6,266.65,20
2018-12-08-03:00:00,5.02,308,1037.9,267.75,18
2018-12-08-04:00:00,5.85,294,1036.9,267.95,18
2018-12-08-05:00:00,5.98,302,1035.9,269.15,16
2018-12-08-06:00:00,5.99,298,1035,269.95,15
2018-12-08-07:00:00,4.85,291,1034.7,270.55,14
2018-12-08-08:00:00,4.21,277,1034.8,270.35,14
2018-12-08-09:00:00,2.24,289,1034.6,269.45,17
2018-12-08-10:00:00,1.16,202,1034.9,268.55,18
2018-12-08-11:00:00,1.21,234,1034.8,265.75,24
2018-12-08-12:00:00,1.47,290,1034.8,262.75,39
2018-12-08-13:00:00,0.69,272,1035,262.35,42
2018-12-08-14:00:00,0.82,222,1035.3,263.65,33
2018-12-08-15:00:00,0.75,20,1035.3,262.45,40
2018-12-08-16:00:00,2.36,46,1035.1,266.45,29
2018-12-08-17:00:00,1.46,25,1035,261.85,47
2018-12-08-18:00:00,2.5,5,1034.9,263.15,44
2018-12-08-19:00:00,2.05,14,1034.4,261.35,54
2018-12-08-20:00:00,0.45,34,1033.9,261.25,60
2018-12-08-21:00:00,0.67,258,1033.3,262.35,59
2018-12-08-22:00:00,1.89,337,1033.3,261.55,63
2018-12-08-23:00:00,2.48,352,1033.5,261.75,60
2018-12-09-00:00:00,1.71,358,1033.7,262.65,61
2018-12-09-01:00:00,2.56,342,1034.3,264.75,53
2018-12-09-02:00:00,2.35,3,1034.4,266.15,42
2018-12-09-03:00:00,2.76,19,1033.9,269.05,31
2018-12-09-04:00:00,1.42,32,1032.8,270.55,24
2018-12-09-05:00:00,1.7,100,1031.5,271.05,22
2018-12-09-06:00:00,1.72,149,1030.8,272.25,21
2018-12-09-07:00:00,1.64,175,1030.5,271.75,21
2018-12-09-08:00:00,1.77,67,1030.1,271.95,21
2018-12-09-09:00:00,1.36,95,1030.2,271.45,24
2018-12-09-10:00:00,2.26,355,1030.5,269.05,27
2018-12-09-11:00:00,1.57,3,1030.8,268.55,29
2018-12-09-12:00:00,2.25,62,1031,270.45,27
2018-12-09-13:00:00,1.99,66,1031.4,270.05,30
2018-12-09-14:00:00,2.04,85,1031.4,269.55,32
2018-12-09-15:00:00,2.05,64,1031.9,268.95,32
2018-12-09-16:00:00,2.08,45,1031.7,268.25,33
2018-12-09-17:00:00,2.2,359,1031.7,264.75,40
2018-12-09-18:00:00,1.96,7,1031.7,264.75,43
2018-12-09-19:00:00,1.81,337,1031.8,264.15,47
2018-12-09-20:00:00,1.89,353,1031.8,263.65,51
2018-12-09-21:00:00,1.71,339,1031.7,263.15,55
2018-12-09-22:00:00,1.41,342,1031.7,264.05,51
2018-12-09-23:00:00,2.19,341,1032.1,263.45,54
2018-12-10-00:00:00,2.27,350,1032.7,264.15,57
2018-12-10-01:00:00,2.9,348,1033.5,266.35,51
2018-12-10-02:00:00,3.95,16,1033.7,268.15,43
2018-12-10-03:00:00,3.34,29,1033.2,270.15,32
2018-12-10-04:00:00,2.13,21,1032.4,271.35,29
2018-12-10-05:00:00,1.2,355,1031.2,272.95,26
2018-12-10-06:00:00,2.02,133,1030.6,273.05,27
2018-12-10-07:00:00,1.9,147,1030.5,273.25,26
2018-12-10-08:00:00,1.9,157,1030.5,272.55,29
2018-12-10-09:00:00,1.04,124,1030.5,272.15,29
2018-12-10-10:00:00,1.43,119,1030.8,272.05,29
2018-12-10-11:00:00,1.36,146,1031.2,271.15,31
2018-12-10-12:00:00,1.55,16,1031.2,269.05,39
2018-12-10-13:00:00,1.32,341,1031.3,268.15,45
2018-12-10-14:00:00,1.53,338,1031.7,268.95,39
2018-12-10-15:00:00,1.65,339,1032.2,269.45,39
2018-12-10-16:00:00,1.73,333,1032.4,269.45,36
2018-12-10-17:00:00,1.55,326,1032.3,269.65,36
2018-12-10-18:00:00,2.05,334,1032.4,269.65,36
2018-12-10-19:00:00,1.44,326,1032.4,269.85,38
2018-12-10-20:00:00,1.53,321,1032.2,269.85,39
2018-12-10-21:00:00,4.48,320,1032.3,270.75,24
2018-12-10-22:00:00,5.75,306,1032.7,269.35,22
2018-12-10-23:00:00,6.86,304,1033.7,268.35,18
2018-12-11-00:00:00,4.52,301,1034.6,267.45,20
2018-12-11-01:00:00,7.2,290,1035,267.65,19
2018-12-11-02:00:00,7.24,303,1035.7,268.35,19
2018-12-11-03:00:00,6.38,303,1035.6,269.35,18
2018-12-11-04:00:00,5.54,301,1034.7,270.45,17
2018-12-11-05:00:00,6.58,309,1033.8,270.75,16
2018-12-11-06:00:00,6.07,299,1033.1,271.55,16
2018-12-11-07:00:00,5.04,297,1032.9,271.75,16
2018-12-11-08:00:00,4.99,290,1032.8,271.55,17
2018-12-11-09:00:00,3.97,292,1032.7,270.85,18
2018-12-11-10:00:00,3.4,285,1033,270.55,19
2018-12-11-11:00:00,4.08,301,1033.4,270.55,19
2018-12-11-12:00:00,2.12,310,1033.7,269.95,19
2018-12-11-13:00:00,3.3,339,1033.9,270.05,18
2018-12-11-14:00:00,3.19,331,1033.9,269.65,19
2018-12-11-15:00:00,3.39,323,1033.8,269.45,19
2018-12-11-16:00:00,2.78,326,1033.6,269.15,20
2018-12-11-17:00:00,2.33,312,1033.4,268.95,21
2018-12-11-18:00:00,2.33,319,1033.4,268.25,23
2018-12-11-19:00:00,0.47,81,1033.2,264.75,31
